연월,BPU,쿠폰명,쿠폰ID,쿠폰유형,쿠폰할인
2025-02-01,e-영업2,[WEEKEND SALE] 플러스 7% 쿠폰,CPN1184079,플러스,32173.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)35080원 할인,NCPN0003508,플러스,31891.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)17440원 할인,NCPN0001744,플러스,31709.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)34060원 할인,NCPN0003406,플러스,30964.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)33780원 할인,NCPN0003378,플러스,30709.0
2025-02-01,e-영업2,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,CPN1154205,플러스,30600.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)33470원 할인,NCPN0003347,플러스,30427.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)16670원 할인,NCPN0001667,플러스,30309.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)15990원 할인,NCPN0001599,플러스,29073.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10650원 할인,NCPN0001065,플러스,29045.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)29970원 할인,NCPN0002997,플러스,27245.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)29510원 할인,NCPN0002951,플러스,26827.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)29240원 할인,NCPN0002924,플러스,26582.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9600원 할인,NCPN0000960,플러스,26182.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)28010원 할인,NCPN0002801,플러스,25464.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)25840원 할인,NCPN0002584,플러스,23491.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)25100원 할인,NCPN0002510,플러스,22818.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)24960원 할인,NCPN0002496,플러스,22691.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12230원 할인,NCPN0001223,플러스,22236.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)11950원 할인,NCPN0001195,플러스,21727.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)23450원 할인,NCPN0002345,플러스,21318.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)22990원 할인,NCPN0002299,플러스,20900.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)22990원 할인,NCPN0002299,플러스,20900.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)22850원 할인,NCPN0002285,플러스,20773.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)4480원 할인,NCPN0000448,플러스,20364.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)21840원 할인,NCPN0002184,플러스,19855.0
2025-02-01,e-영업1,[트렌드프리뷰] 10% 플러스쿠폰 (의류),CPN1179812,플러스,19573.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)21520원 할인,NCPN0002152,플러스,19564.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10760원 할인,NCPN0001076,플러스,19564.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)21490원 할인,NCPN0002149,플러스,19536.0
2025-02-01,e-영업1,[WEEKEND SALE] 플러스 7% 쿠폰,CPN1168404,플러스,18855.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)20710원 할인,NCPN0002071,플러스,18827.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)20450원 할인,NCPN0002045,플러스,18591.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)20440원 할인,NCPN0002044,플러스,18582.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)20430원 할인,NCPN0002043,플러스,18573.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)20210원 할인,NCPN0002021,플러스,18373.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10090원 할인,NCPN0001009,플러스,18345.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10080원 할인,NCPN0001008,플러스,18327.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10070원 할인,NCPN0001007,플러스,18309.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)19980원 할인,NCPN0001998,플러스,18164.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)6640원 할인,NCPN0000664,플러스,18109.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)9950원 할인,NCPN0000995,플러스,18091.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)19700원 할인,NCPN0001970,플러스,17909.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)19630원 할인,NCPN0001963,플러스,17845.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)19590원 할인,NCPN0001959,플러스,17809.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)19560원 할인,NCPN0001956,플러스,17782.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6440원 할인,NCPN0000644,플러스,17564.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)19080원 할인,NCPN0001908,플러스,17345.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9410원 할인,NCPN0000941,플러스,17109.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)18670원 할인,NCPN0001867,플러스,16973.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)18280원 할인,NCPN0001828,플러스,16618.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)18260원 할인,NCPN0001826,플러스,16600.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)18250원 할인,NCPN0001825,플러스,16591.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)18220원 할인,NCPN0001822,플러스,16564.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9070원 할인,NCPN0000907,플러스,16491.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8970원 할인,NCPN0000897,플러스,16309.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8830원 할인,NCPN0000883,플러스,16055.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)17360원 할인,NCPN0001736,플러스,15782.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)5630원 할인,NCPN0000563,플러스,15355.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)16710원 할인,NCPN0001671,플러스,15191.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)16670원 할인,NCPN0001667,플러스,15155.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)16600원 할인,NCPN0001660,플러스,15091.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)16590원 할인,NCPN0001659,플러스,15082.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8270원 할인,NCPN0000827,플러스,15036.0
2025-02-01,e-영업1,"[트렌드프리뷰] 10% 플러스쿠폰 (잡화,슈즈,골프,스포츠)",CPN1179847,플러스,14691.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8060원 할인,NCPN0000806,플러스,14655.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)16120원 할인,NCPN0001612,플러스,14655.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)15810원 할인,NCPN0001581,플러스,14373.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)15770원 할인,NCPN0001577,플러스,14336.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)7610원 할인,NCPN0000761,플러스,13836.0
2025-02-01,e-영업3,[WEEKEND SALE] 플러스 7% 쿠폰,CPN1168404,플러스,13700.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14690원 할인,NCPN0001469,플러스,13355.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14570원 할인,NCPN0001457,플러스,13245.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)7220원 할인,NCPN0000722,플러스,13127.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)7210원 할인,NCPN0000721,플러스,13109.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14370원 할인,NCPN0001437,플러스,13064.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14320원 할인,NCPN0001432,플러스,13018.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14200원 할인,NCPN0001420,플러스,12909.0
2025-02-01,e-영업1,[WEEKEND SALE] 플러스 7% 쿠폰,CPN1154209,플러스,12855.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14120원 할인,NCPN0001412,플러스,12836.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6970원 할인,NCPN0000697,플러스,12673.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)13810원 할인,NCPN0001381,플러스,12555.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)13700원 할인,NCPN0001370,플러스,12455.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6560원 할인,NCPN0000656,플러스,11927.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12770원 할인,NCPN0001277,플러스,11609.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12550원 할인,NCPN0001255,플러스,11409.0
2025-02-01,e-영업2,[WEEKEND SALE] 네이버 플러스 5% 쿠폰,CPN1191229,플러스,11400.0
2025-02-01,e-영업4,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),CPN407983,플러스,11309.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12430원 할인,NCPN0001243,플러스,11300.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12270원 할인,NCPN0001227,플러스,11155.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6130원 할인,NCPN0000613,플러스,11145.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6090원 할인,NCPN0000609,플러스,11073.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)12110원 할인,NCPN0001211,플러스,11009.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)5980원 할인,NCPN0000598,플러스,10873.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)11770원 할인,NCPN0001177,플러스,10700.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)11670원 할인,NCPN0001167,플러스,10609.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)2860원 할인,NCPN0000286,플러스,10400.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)10930원 할인,NCPN0001093,플러스,9936.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10880원 할인,NCPN0001088,플러스,9891.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10730원 할인,NCPN0001073,플러스,9755.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)5310원 할인,NCPN0000531,플러스,9655.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)5230원 할인,NCPN0000523,플러스,9509.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10060원 할인,NCPN0001006,플러스,9145.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9780원 할인,NCPN0000978,플러스,8891.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9670원 할인,NCPN0000967,플러스,8791.0
2025-02-01,e-영업1, 네이버 8% 플러스 쿠폰 (8만원 이상),CPN1164768,플러스,8636.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9270원 할인,NCPN0000927,플러스,8427.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)9020원 할인,NCPN0000902,플러스,8200.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8980원 할인,NCPN0000898,플러스,8164.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)4380원 할인,NCPN0000438,플러스,7964.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8510원 할인,NCPN0000851,플러스,7736.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)8470원 할인,NCPN0000847,플러스,7700.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8470원 할인,NCPN0000847,플러스,7700.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)8320원 할인,NCPN0000832,플러스,7564.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)8100원 할인,NCPN0000810,플러스,7364.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8070원 할인,NCPN0000807,플러스,7336.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8050원 할인,NCPN0000805,플러스,7318.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)8020원 할인,NCPN0000802,플러스,7291.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6940원 할인,NCPN0000694,플러스,6309.0
2025-02-01,e-영업1,[트렌드프리뷰] 5% 플러스쿠폰,CPN1179808,플러스,6118.0
2025-02-01,e-영업1,[제휴전용] 8%추가할인 (골프/스포츠),CPN402093,플러스,5955.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)6230원 할인,NCPN0000623,플러스,5664.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6230원 할인,NCPN0000623,플러스,5664.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6180원 할인,NCPN0000618,플러스,5618.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)6060원 할인,NCPN0000606,플러스,5509.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)5700원 할인,NCPN0000570,플러스,5182.0
2025-02-01,e-영업3,[WEEKEND SALE] 플러스 7% 쿠폰,CPN1175881,플러스,5064.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)5210원 할인,NCPN0000521,플러스,4736.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)5010원 할인,NCPN0000501,플러스,4555.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)4600원 할인,NCPN0000460,플러스,4182.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)4470원 할인,NCPN0000447,플러스,4064.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)4460원 할인,NCPN0000446,플러스,4055.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)4440원 할인,NCPN0000444,플러스,4036.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)4330원 할인,NCPN0000433,플러스,3936.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)4330원 할인,NCPN0000433,플러스,3936.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)3290원 할인,NCPN0000329,플러스,2991.0
2025-02-01,e-영업1,[WEEKEND SALE] 네이버 플러스 5% 쿠폰,CPN1191229,플러스,2527.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)2320원 할인,NCPN0000232,플러스,2109.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)2090원 할인,NCPN0000209,플러스,1900.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)690원 할인,NCPN0000069,플러스,1882.0
2025-02-01,e-영업2, 네이버 5% 플러스 쿠폰 (최대 5만원 할인),CPN1164773,플러스,1691.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)1750원 할인,NCPN0000175,플러스,1591.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)1700원 할인,NCPN0000170,플러스,1545.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)870원 할인,NCPN0000087,플러스,791.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)10원 할인,NCPN0000001,플러스,109.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)10원 할인,NCPN0000001,플러스,9.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)5460원 할인,NCPN0000546,플러스,-4964.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)6130원 할인,NCPN0000613,플러스,-5573.0
2025-02-01,e-영업1,[설프라이즈] 5% 플러스쿠폰 (최대 5만원 할인),CPN1154137,플러스,-7945.0
2025-02-01,e-영업3,[설프라이즈] 5% 플러스쿠폰 (최대 5만원 할인),CPN1154137,플러스,-8064.0
2025-02-01,e-영업3,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,CPN1153723,플러스,-8518.0
2025-02-01,e-영업2,[아듀세일] 네이버 10% 플러스쿠폰,CPN1111988,플러스,-11845.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)13170원 할인,NCPN0001317,플러스,-11973.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)14510원 할인,NCPN0001451,플러스,-13191.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)15510원 할인,NCPN0001551,플러스,-14100.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)17020원 할인,NCPN0001702,플러스,-15473.0
2025-02-01,e-영업1,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),CPN1139988,플러스,-16509.0
2025-02-01,e-영업2,[설프라이즈] 5% 플러스쿠폰 (최대 5만원 할인),CPN1154137,플러스,-18609.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)20490원 할인,NCPN0002049,플러스,-18627.0
2025-02-01,e-영업1,(제휴 최저가 자동 쿠폰)25850원 할인,NCPN0002585,플러스,-23500.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)25850원 할인,NCPN0002585,플러스,-23500.0
2025-02-01,e-영업2,(제휴 최저가 자동 쿠폰)26320원 할인,NCPN0002632,플러스,-23927.0
2025-02-01,e-영업3,[설 선물] 네이버 플러스 8% 쿠폰,CPN1144940,플러스,-36745.0
2025-02-01,e-영업2,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,CPN1153723,플러스,-39855.0
2025-02-01,e-영업3,[설프라이즈] 네이버 5% 플러스쿠폰 (최대 5만원 할인),CPN1154102,플러스,-46118.0
2025-02-01,e-영업2,[설 선물] 네이버 플러스 8% 쿠폰,CPN1144940,플러스,-51064.0
2025-02-01,e-영업2,[설프라이즈] 네이버 5% 플러스쿠폰 (최대 5만원 할인),CPN1154102,플러스,-79345.0
2025-02-01,e-영업1,[설 선물] 네이버 플러스 8% 쿠폰,CPN1144940,플러스,-102100.0
2025-02-01,e-영업2,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),CPN1139988,플러스,-148618.0
2025-02-01,e-영업1,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,CPN1153723,플러스,-240309.0
2025-02-01,e-영업1,[설프라이즈] 네이버 5% 플러스쿠폰 (최대 5만원 할인),CPN1154102,플러스,-287364.0
2025-03-01,e-영업1,[제휴전용] 12% 할인(IE),CPN703554,일반,1162518.0
2025-03-01,e-영업2,[제휴전용] 7%추가할인 (이월 남성),CPN409203,플러스,17143782.0
2025-03-01,e-영업2,[제휴전용] 10%추가할인 (이월 ACC),CPN383518,플러스,15195236.0
2025-03-01,e-영업2,[제휴전용] 9%추가할인 (이월 여성),CPN409202,플러스,11329245.0
2025-03-01,e-영업2,[제휴전용] 7%추가할인 (이월 여성),CPN409201,플러스,7897436.0
2025-03-01,e-영업2,[제휴전용] 9%추가할인 (이월 남성),CPN409204,플러스,7443991.0
2025-03-01,e-영업2,[제휴전용] 8%추가할인 (이월 슈즈),CPN384029,플러스,3051482.0
2025-03-01,e-영업2,[제휴전용] 8%추가할인 (이월 골프),CPN383905,플러스,1866600.0
2025-03-01,e-영업2, 네이버 10% 플러스 쿠폰,CPN1191400,플러스,1682045.0
2025-03-01,e-영업2,[네이버전용] 7% 플러스쿠폰,CPN1214381,플러스,572918.0
2025-03-01,e-영업1, 네이버 10% 플러스 쿠폰,CPN1191400,플러스,523664.0
2025-03-01,e-영업2,[제휴할인] 5%추가할인 (이월 남성),CPN383907,플러스,518391.0
2025-03-01,e-영업2,[제휴전용] 4%추가할인 (이월 여성),CPN384742,플러스,394382.0
2025-03-01,e-영업3,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),CPN407983,플러스,359682.0
2025-03-01,e-영업2,[제휴전용] 8% 추가할인 (이월 골프),CPN514212,플러스,355427.0
2025-03-01,e-영업1,[제휴전용] 10%추가할인 (골프/스포츠),CPN413857,플러스,355064.0
2025-03-01,e-영업1,[네이버전용] 7% 플러스쿠폰,CPN1214381,플러스,314227.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)10720원 할인,NCPN0001072,플러스,282618.0
2025-03-01,e-영업1,(제휴 최저가 자동 쿠폰)17200원 할인,NCPN0001720,플러스,250182.0
2025-03-01,e-영업1,(제휴 최저가 자동 쿠폰)31330원 할인,NCPN0003133,플러스,227855.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)9430원 할인,NCPN0000943,플러스,171455.0
2025-03-01,e-영업2, 네이버 8% 플러스 쿠폰,CPN1191413,플러스,161655.0
2025-03-01,e-영업1,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,CPN1236603,플러스,152691.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)20490원 할인,NCPN0002049,플러스,130391.0
2025-03-01,e-영업1,[WEEKEND SALE] 네이버 플러스 5% 쿠폰,CPN1191229,플러스,116309.0
2025-03-01,e-영업1,(제휴 최저가 자동 쿠폰)20430원 할인,NCPN0002043,플러스,111436.0
2025-03-01,e-영업2,[WEEKEND SALE] 플러스 5% 쿠폰,CPN1213274,플러스,110682.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)9020원 할인,NCPN0000902,플러스,98400.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)8970원 할인,NCPN0000897,플러스,97855.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)16710원 할인,NCPN0001671,플러스,91145.0
2025-03-01,e-영업2,[제휴쿠폰] [WEEKEND SALE] 플러스 5% 쿠폰,CPN1236603,플러스,90673.0
2025-03-01,e-영업1,[WEEKEND SALE] 플러스 5% 쿠폰,CPN1213274,플러스,85464.0
2025-03-01,e-영업2,(제휴 최저가 자동 쿠폰)10210원 할인,NCPN0001021,플러스,83536.0
