날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025-02-06,e-영업2,회원,10.534429599177802,198946.3858093126,40784009.090909086,205.0,1946.0
2025-02-07,e-영업2,회원,11.357490535424555,219540.60606060602,46103527.272727266,210.0,1849.0
2025-02-08,e-영업2,회원,11.168831168831169,224992.93868921773,48373481.81818181,215.0,1925.0
2025-02-09,e-영업2,회원,15.550351288056206,234911.1719605695,77990509.09090908,332.0,2135.0
2025-02-10,e-영업2,회원,10.58091286307054,198587.70053475935,40511890.90909091,204.0,1928.0
2025-02-11,e-영업2,회원,14.189886480908154,205033.48760330578,56384209.090909086,275.0,1938.0
2025-02-12,e-영업2,회원,13.009327442317135,168063.73927958834,44536890.90909091,265.0,2037.0
2025-02-13,e-영업2,회원,11.498973305954825,169433.44155844155,37953090.90909091,224.0,1948.0
2025-02-14,e-영업2,회원,12.603192074848652,172015.3632393807,39391518.18181818,229.0,1817.0
2025-02-15,e-영업2,회원,13.169114163903364,216319.0320470896,60136690.90909091,278.0,2111.0
2025-02-16,e-영업2,회원,17.611940298507463,218477.72397094432,90231300.0,413.0,2345.0
2025-02-17,e-영업2,회원,9.889558232931726,188491.6012921089,37132845.45454545,197.0,1992.0
2025-02-18,e-영업2,회원,11.261505143475906,133207.56118881117,27707172.727272727,208.0,1847.0
2025-02-19,e-영업2,회원,10.240963855421686,185002.67379679144,34595500.0,187.0,1826.0
2025-02-20,e-영업2,회원,11.049416990560799,209564.36729100044,41703309.090909086,199.0,1801.0
2025-02-21,e-영업2,회원,13.02798982188295,203540.48295454544,52106363.63636363,256.0,1965.0
2025-02-22,e-영업2,회원,11.910322279308733,197556.50623885918,50376909.090909086,255.0,2141.0
2025-02-23,e-영업2,회원,14.811715481171547,213083.33333333334,75431500.0,354.0,2390.0
2025-02-24,e-영업2,회원,12.68243583291394,164847.04184704184,41541454.54545454,252.0,1987.0
2025-02-25,e-영업2,회원,12.092815707273537,194436.76618584368,52692363.63636363,271.0,2241.0
2025-02-26,e-영업2,회원,11.156111929307807,171581.75817581758,51989272.72727273,303.0,2716.0
2025-02-27,e-영업2,회원,11.16564417177914,190699.1008991009,52060854.54545454,273.0,2445.0
2025-02-28,e-영업2,회원,14.533622559652928,217943.79918588873,73011172.72727272,335.0,2305.0
2025-03-01,e-영업2,회원,16.936353829557714,212308.51187029528,99997309.09090908,471.0,2781.0
2025-03-02,e-영업2,회원,13.509597971749365,180535.04752620033,67339572.72727272,373.0,2761.0
2025-03-03,e-영업2,회원,17.53834054266614,193542.07093355074,86319763.63636363,446.0,2543.0
2025-03-04,e-영업2,회원,13.525588952071487,213803.3033033033,71196500.0,333.0,2462.0
2025-03-05,e-영업2,회원,10.921926910299003,208231.07500864152,54764772.72727272,263.0,2408.0
2025-03-06,e-영업2,회원,7.669108143041791,122778.24310520937,21854527.27272727,178.0,2321.0
2025-03-07,e-영업2,회원,10.55004508566276,174348.6013986014,40797572.72727273,234.0,2218.0
2025-03-08,e-영업2,회원,12.116564417177914,203109.00460299192,64182445.454545446,316.0,2608.0
2025-03-09,e-영업2,회원,18.592804839223177,191547.36924034866,111863663.63636363,584.0,3141.0
2025-03-10,e-영업2,회원,9.896983075791024,127335.92429874957,34253363.63636363,269.0,2718.0
2025-03-11,e-영업2,회원,10.583236770954036,144979.69475779694,39724436.36363636,274.0,2589.0
2025-03-12,e-영업2,회원,14.263565891472869,184736.26482213437,67982945.45454545,368.0,2580.0
2025-03-13,e-영업2,회원,11.84934405416843,159218.79870129869,44581263.63636363,280.0,2363.0
2025-03-14,e-영업2,회원,12.653406686415575,209200.66889632103,62550999.99999999,299.0,2363.0
2025-03-15,e-영업2,회원,15.86452762923351,189578.28396322776,84362336.36363636,445.0,2805.0
2025-03-16,e-영업2,회원,17.14565643370346,219835.20346320345,115413481.81818181,525.0,3062.0
