날짜,BPU,회원구분,CR,객단가,거래액,구매객수,트래픽
2025년 01월 1주차,Total,기존,9.292536830176461,163778.61672473868,94008926.0,574.0,6177.0
2025년 01월 2주차,Total,기존,8.881680568427557,176489.78608695653,101481627.0,575.0,6474.0
2025년 01월 3주차,Total,기존,9.334641163969266,156234.61821366026,89209967.0,571.0,6117.0
2025년 01월 4주차,Total,기존,9.50074515648286,154305.1745098039,78695639.0,510.0,5368.0
2025년 01월 5주차,Total,기존,11.369599440265873,168841.83538461538,109747193.0,650.0,5717.0
2025년 02월 1주차,Total,기존,9.426709008858431,156194.06914893616,88093455.0,564.0,5983.0
2025년 02월 2주차,Total,기존,10.607356715141146,146598.26774193547,90890926.0,620.0,5845.0
2025년 02월 3주차,Total,기존,10.256410256410255,135319.07352941178,82815273.0,612.0,5967.0
2025년 02월 4주차,Total,기존,11.087023846392071,148750.5251396648,106505376.0,716.0,6458.0
2025년 03월 1주차,Total,기존,11.799283154121863,134911.2928311057,111031994.0,823.0,6975.0
2025년 03월 2주차,Total,기존,11.444412851862383,124442.11552795031,100175903.0,805.0,7034.0
2025년 03월 3주차,Total,기존,11.08211818879509,115639.93074792244,83492030.0,722.0,6515.0
2025년 03월 4주차,Total,기존,12.505754181371797,118774.02822085889,96800833.0,815.0,6517.0
2025년 04월 1주차,Total,기존,12.66173752310536,129409.97445255474,106374999.0,822.0,6492.0
2025년 04월 2주차,Total,기존,12.626797880393642,124407.42565947243,103755793.0,834.0,6605.0
2025년 04월 3주차,Total,기존,12.614920874152222,117399.14814814815,98263087.0,837.0,6635.0
2025년 04월 4주차,Total,기존,12.633738824563975,110120.35730858469,94923748.0,862.0,6823.0
2025년 05월 1주차,Total,기존,12.599075297225893,122107.47968545216,93168007.0,763.0,6056.0
2025년 05월 2주차,Total,기존,12.225548902195609,124008.28027210884,91146086.0,735.0,6012.0
2025년 05월 3주차,Total,기존,11.736689913250553,119644.73043478261,82554864.0,690.0,5879.0
2025년 05월 4주차,Total,기존,12.201001297978861,113576.76291793313,74733510.0,658.0,5393.0
2025년 05월 5주차,Total,기존,13.498920086393088,106487.472,66554670.0,625.0,4630.0
2025년 06월 1주차,Total,기존,13.85008517887564,119600.0467404674,97234838.0,813.0,5870.0
2025년 06월 2주차,Total,기존,12.523191094619666,111726.66814814815,75415501.0,675.0,5390.0
2025년 06월 3주차,Total,기존,13.748148148148148,103570.52801724138,96113450.0,928.0,6750.0
2025년 06월 4주차,Total,기존,13.648208469055376,101127.7661097852,84745068.0,838.0,6140.0
2025년 07월 1주차,Total,기존,14.431267746784702,100129.4074074074,86511808.0,864.0,5987.0
2025년 07월 2주차,Total,기존,14.141257000622279,109112.13641364136,99182932.0,909.0,6428.0
2025년 07월 3주차,Total,기존,13.134582623509369,110459.73151750973,85164453.0,771.0,5870.0
2025년 07월 4주차,Total,기존,13.479181369089627,97861.36910994764,74766086.0,764.0,5668.0
2025년 07월 5주차,Total,기존,13.385686239514547,109578.792,82184094.0,750.0,5603.0
2025년 08월 1주차,Total,기존,13.86969397828233,114501.28351126927,96524582.0,843.0,6078.0
2025년 08월 2주차,Total,기존,13.2271344191874,118857.4898511502,87835685.0,739.0,5587.0
2025년 08월 3주차,Total,기존,10.909090909090908,111675.39455782314,65665132.0,588.0,5390.0
2025년 08월 4주차,Total,기존,11.719910846953937,125267.93660855785,79044068.0,631.0,5384.0
2025년 09월 1주차,Total,기존,13.867120954003406,121800.90786240787,99145939.0,814.0,5870.0
2025년 09월 2주차,Total,기존,13.218582887700533,133165.83438685208,105334175.0,791.0,5984.0
2025년 09월 3주차,Total,기존,12.103746397694524,141673.9947089947,107105540.0,756.0,6246.0
2025년 09월 4주차,Total,기존,12.442532997182264,144580.19308700835,121302782.0,839.0,6743.0
2025년 10월 1주차,Total,기존,11.199434728846494,148811.20031545742,94346301.0,634.0,5661.0
2025년 10월 2주차,Total,기존,12.235192390834413,169117.17078916373,143580478.0,849.0,6939.0
2025년 10월 3주차,Total,기존,11.951871657754012,164682.9731543624,147226578.0,894.0,7480.0
2025년 10월 4주차,Total,기존,11.007790902236742,174308.80593607307,152694514.0,876.0,7958.0
2025년 10월 5주차,Total,기존,10.432940553422481,168304.7994923858,132624182.0,788.0,7553.0
2025년 11월 1주차,Total,기존,9.071397911003004,188969.40063091484,119806600.0,634.0,6989.0
2025년 11월 2주차,Total,기존,10.405181918412348,195468.3642384106,147578615.0,755.0,7256.0
2025년 11월 3주차,Total,기존,9.772173663848688,186036.99120234605,126877228.0,682.0,6979.0
2025년 11월 4주차,Total,기존,9.876187733947596,197490.3775510204,135478399.0,686.0,6946.0
2025년 12월 1주차,Total,기존,10.145348837209301,195911.85673352436,136746476.0,698.0,6880.0
2025년 12월 2주차,Total,기존,9.991435912075364,207272.32571428572,145090628.0,700.0,7006.0
2025년 12월 3주차,Total,기존,9.666192058218638,190381.6595744681,116323194.0,611.0,6321.0
2025년 12월 4주차,Total,기존,9.773967264224474,198032.01275917064,124166072.0,627.0,6415.0
2026년 01월 1주차,Total,기존,9.765028989929814,187032.8671875,119701035.0,640.0,6554.0
2026년 01월 2주차,Total,기존,9.665482534043814,180852.8851454824,118096934.0,653.0,6756.0
2026년 01월 3주차,Total,기존,9.444693908097591,176102.5530903328,111120711.0,631.0,6681.0
2026년 01월 4주차,Total,기존,10.30632261958654,182084.97364568082,124364037.0,683.0,6627.0
2026년 01월 5주차,Total,기존,9.910204081632653,180559.75947281712,109599774.0,607.0,6125.0
2026년 02월 1주차,Total,기존,10.747957259585167,157705.5804093567,107870617.0,684.0,6364.0
2026년 02월 2주차,Total,기존,10.246410210955505,147910.11764705883,85492048.0,578.0,5641.0
2026년 02월 3주차,Total,기존,12.107153546842262,164388.86897404204,132990595.0,809.0,6682.0
2026년 02월 4주차,Total,기존,10.658540211089639,151839.57880055788,108868978.0,717.0,6727.0
2026년 03월 1주차,Total,기존,12.913953166135514,161082.7092274678,150129085.0,932.0,7217.0
2026년 03월 2주차,Total,기존,11.259012756516915,141291.17857142858,114728437.0,812.0,7212.0
2026년 03월 3주차,Total,기존,11.715766503000545,132023.82421420256,113408465.0,859.0,7332.0
2026년 03월 4주차,Total,기존,12.277754444911102,134645.4834663626,118084089.0,877.0,7143.0
2026년 04월 1주차,Total,기존,11.749776052553,132735.3964421855,104462757.0,787.0,6698.0
2026년 04월 2주차,Total,기존,10.895522388059701,137558.75591531757,110459681.0,803.0,7370.0
2026년 04월 3주차,Total,기존,11.946601280479499,114337.11630558723,100273651.0,877.0,7341.0
2026년 04월 4주차,Total,기존,11.557788944723619,130753.08056265984,102248909.0,782.0,6766.0
2026년 04월 5주차,Total,기존,11.733107152954481,132414.2373493976,109903817.0,830.0,7074.0
2026년 05월 1주차,Total,기존,10.457090767026957,128161.21668742217,102913457.0,803.0,7679.0
2026년 05월 2주차,Total,기존,8.646574105429506,125395.48563968668,96052942.0,766.0,8859.0
2026년 05월 3주차,Total,기존,7.392273402674592,125442.06867671692,74888915.0,597.0,8076.0
2026년 05월 4주차,Total,기존,8.822055137844611,117709.52414772728,82867505.0,704.0,7980.0
2026년 06월 1주차,Total,기존,10.410002907822042,123954.27094972067,88751258.0,716.0,6878.0
2026년 06월 2주차,Total,기존,8.920563741191543,118882.73070017953,66217681.0,557.0,6244.0
2026년 06월 3주차,Total,기존,12.93670010377032,131791.97860962566,98580400.0,748.0,5782.0
2026년 06월 4주차,Total,기존,11.988357285792251,125050.36115326252,82408188.0,659.0,5497.0
2026년 07월 1주차,Total,기존,12.583040250097694,123180.37111801242,79328159.0,644.0,5118.0
2026년 07월 2주차,Total,기존,13.238366571699906,124968.30272596843,87102907.0,697.0,5265.0
2026년 07월 3주차,Total,기존,13.318191203799298,118120.896124031,76187978.0,645.0,4843.0
2026년 07월 4주차,Total,기존,10.283315844700944,100191.48979591837,49093830.0,490.0,4765.0
2025년 01월 1주차,Total,비회원,0.0,0.0,0.0,0.0,13367.0
2025년 01월 2주차,Total,비회원,0.0,0.0,0.0,0.0,14029.0
2025년 01월 3주차,Total,비회원,0.0,0.0,0.0,0.0,13081.0
2025년 01월 4주차,Total,비회원,0.0,0.0,0.0,0.0,11206.0
2025년 01월 5주차,Total,비회원,0.0,0.0,0.0,0.0,12291.0
2025년 02월 1주차,Total,비회원,0.0,0.0,0.0,0.0,13175.0
2025년 02월 2주차,Total,비회원,0.0,0.0,0.0,0.0,13068.0
2025년 02월 3주차,Total,비회원,0.0,0.0,0.0,0.0,13402.0
2025년 02월 4주차,Total,비회원,0.0,0.0,0.0,0.0,13194.0
2025년 03월 1주차,Total,비회원,0.0,0.0,0.0,0.0,14082.0
2025년 03월 2주차,Total,비회원,0.0,0.0,0.0,0.0,14193.0
2025년 03월 3주차,Total,비회원,0.0,0.0,0.0,0.0,12923.0
2025년 03월 4주차,Total,비회원,0.0,0.0,0.0,0.0,12817.0
2025년 04월 1주차,Total,비회원,0.0,0.0,0.0,0.0,12408.0
2025년 04월 2주차,Total,비회원,0.0,0.0,0.0,0.0,12814.0
2025년 04월 3주차,Total,비회원,0.0,0.0,0.0,0.0,13208.0
2025년 04월 4주차,Total,비회원,0.0,0.0,0.0,0.0,13340.0
2025년 05월 1주차,Total,비회원,0.0,0.0,0.0,0.0,11582.0
2025년 05월 2주차,Total,비회원,0.0,0.0,0.0,0.0,11951.0
2025년 05월 3주차,Total,비회원,0.0,0.0,0.0,0.0,12437.0
2025년 05월 4주차,Total,비회원,0.0,0.0,0.0,0.0,11623.0
2025년 05월 5주차,Total,비회원,0.0,0.0,0.0,0.0,12241.0
2025년 06월 1주차,Total,비회원,0.0,0.0,0.0,0.0,11436.0
2025년 06월 2주차,Total,비회원,0.0,0.0,0.0,0.0,10710.0
2025년 06월 3주차,Total,비회원,0.0,0.0,0.0,0.0,10777.0
2025년 06월 4주차,Total,비회원,0.0,0.0,0.0,0.0,9211.0
2025년 07월 1주차,Total,비회원,0.0,0.0,0.0,0.0,8940.0
2025년 07월 2주차,Total,비회원,0.0,0.0,0.0,0.0,9617.0
2025년 07월 3주차,Total,비회원,0.0,0.0,0.0,0.0,8891.0
2025년 07월 4주차,Total,비회원,0.0,0.0,0.0,0.0,8486.0
2025년 07월 5주차,Total,비회원,0.0,0.0,0.0,0.0,8690.0
2025년 08월 1주차,Total,비회원,0.0,0.0,0.0,0.0,9264.0
2025년 08월 2주차,Total,비회원,0.0,0.0,0.0,0.0,8607.0
2025년 08월 3주차,Total,비회원,0.0,0.0,0.0,0.0,8726.0
2025년 08월 4주차,Total,비회원,0.0,0.0,0.0,0.0,9091.0
2025년 09월 1주차,Total,비회원,0.0,0.0,0.0,0.0,9267.0
2025년 09월 2주차,Total,비회원,0.0,0.0,0.0,0.0,9386.0
2025년 09월 3주차,Total,비회원,0.0,0.0,0.0,0.0,9663.0
2025년 09월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10324.0
2025년 10월 1주차,Total,비회원,0.0,0.0,0.0,0.0,8293.0
2025년 10월 2주차,Total,비회원,0.0,0.0,0.0,0.0,10586.0
2025년 10월 3주차,Total,비회원,0.0,0.0,0.0,0.0,11542.0
2025년 10월 4주차,Total,비회원,0.0,0.0,0.0,0.0,12412.0
2025년 10월 5주차,Total,비회원,0.0,0.0,0.0,0.0,12166.0
2025년 11월 1주차,Total,비회원,0.0,0.0,0.0,0.0,11487.0
2025년 11월 2주차,Total,비회원,0.0,0.0,0.0,0.0,11759.0
2025년 11월 3주차,Total,비회원,0.0,0.0,0.0,0.0,11933.0
2025년 11월 4주차,Total,비회원,0.0,0.0,0.0,0.0,11497.0
2025년 12월 1주차,Total,비회원,0.0,0.0,0.0,0.0,11738.0
2025년 12월 2주차,Total,비회원,0.0,0.0,0.0,0.0,12397.0
2025년 12월 3주차,Total,비회원,0.0,0.0,0.0,0.0,10638.0
2025년 12월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10826.0
2026년 01월 1주차,Total,비회원,0.0,0.0,0.0,0.0,10851.0
2026년 01월 2주차,Total,비회원,0.0,0.0,0.0,0.0,10159.0
2026년 01월 3주차,Total,비회원,0.0,0.0,0.0,0.0,10187.0
2026년 01월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10037.0
2026년 01월 5주차,Total,비회원,0.0,0.0,0.0,0.0,9374.0
2026년 02월 1주차,Total,비회원,0.0,0.0,0.0,0.0,9485.0
2026년 02월 2주차,Total,비회원,0.0,0.0,0.0,0.0,8608.0
2026년 02월 3주차,Total,비회원,0.0,0.0,0.0,0.0,10414.0
2026년 02월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10557.0
2026년 03월 1주차,Total,비회원,0.0,0.0,0.0,0.0,11131.0
2026년 03월 2주차,Total,비회원,0.0,0.0,0.0,0.0,10501.0
2026년 03월 3주차,Total,비회원,0.0,0.0,0.0,0.0,10619.0
2026년 03월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10787.0
2026년 04월 1주차,Total,비회원,0.0,0.0,0.0,0.0,10022.0
2026년 04월 2주차,Total,비회원,0.0,0.0,0.0,0.0,11768.0
2026년 04월 3주차,Total,비회원,0.0,0.0,0.0,0.0,9555.0
2026년 04월 4주차,Total,비회원,0.0,0.0,0.0,0.0,9942.0
2026년 04월 5주차,Total,비회원,0.0,0.0,0.0,0.0,13943.0
2026년 05월 1주차,Total,비회원,0.0,0.0,0.0,0.0,15224.0
2026년 05월 2주차,Total,비회원,0.0,0.0,0.0,0.0,15075.0
2026년 05월 3주차,Total,비회원,0.0,0.0,0.0,0.0,13745.0
2026년 05월 4주차,Total,비회원,0.0,0.0,0.0,0.0,14529.0
2026년 06월 1주차,Total,비회원,0.0,0.0,0.0,0.0,13973.0
2026년 06월 2주차,Total,비회원,0.0,0.0,0.0,0.0,12627.0
2026년 06월 3주차,Total,비회원,0.0,0.0,0.0,0.0,11058.0
2026년 06월 4주차,Total,비회원,0.0,0.0,0.0,0.0,10648.0
2026년 07월 1주차,Total,비회원,0.0,0.0,0.0,0.0,10006.0
2026년 07월 2주차,Total,비회원,0.0,0.0,0.0,0.0,10359.0
2026년 07월 3주차,Total,비회원,0.0,0.0,0.0,0.0,9624.0
2026년 07월 4주차,Total,비회원,0.0,0.0,0.0,0.0,9812.0
2025년 01월 1주차,Total,신규,27.346938775510203,155059.94776119402,20778033.0,134.0,490.0
2025년 01월 2주차,Total,신규,22.39057239057239,146071.6766917293,19427533.0,133.0,594.0
2025년 01월 3주차,Total,신규,20.903010033444815,143894.304,17986788.0,125.0,598.0
2025년 01월 4주차,Total,신규,19.101123595505616,127948.87254901961,13050785.0,102.0,534.0
2025년 01월 5주차,Total,신규,22.166666666666668,139366.24060150376,18535710.0,133.0,600.0
2025년 02월 1주차,Total,신규,16.89088191330344,131881.0884955752,14902563.0,113.0,669.0
2025년 02월 2주차,Total,신규,19.82758620689655,118942.83333333333,16414111.0,138.0,696.0
2025년 02월 3주차,Total,신규,19.7962154294032,123656.33823529411,16817262.0,136.0,687.0
2025년 02월 4주차,Total,신규,18.181818181818183,123712.38405797101,17072309.0,138.0,759.0
2025년 03월 1주차,Total,신규,18.814139110604334,114275.13939393939,18855398.0,165.0,877.0
2025년 03월 2주차,Total,신규,18.596491228070175,115434.93710691824,18354155.0,159.0,855.0
2025년 03월 3주차,Total,신규,18.424242424242422,111374.17763157895,16928875.0,152.0,825.0
2025년 03월 4주차,Total,신규,18.38235294117647,108460.13333333333,16269020.0,150.0,816.0
2025년 04월 1주차,Total,신규,19.35483870967742,109676.01923076923,17109459.0,156.0,806.0
2025년 04월 2주차,Total,신규,20.023696682464458,107855.30177514793,18227546.0,169.0,844.0
2025년 04월 3주차,Total,신규,18.31626848691695,110936.44720496895,17860768.0,161.0,879.0
2025년 04월 4주차,Total,신규,19.2,99219.75,16668918.0,168.0,875.0
2025년 05월 1주차,Total,신규,17.653890824622533,114453.53947368421,17396938.0,152.0,861.0
2025년 05월 2주차,Total,신규,18.386714116251483,112326.23870967742,17410567.0,155.0,843.0
2025년 05월 3주차,Total,신규,16.235294117647058,108361.97826086957,14953953.0,138.0,850.0
2025년 05월 4주차,Total,신규,16.710875331564985,107673.73015873016,13566890.0,126.0,754.0
2025년 05월 5주차,Total,신규,21.374045801526716,99689.40714285715,13956517.0,140.0,655.0
2025년 06월 1주차,Total,신규,18.384074941451992,94175.4331210191,14785543.0,157.0,854.0
2025년 06월 2주차,Total,신규,17.974683544303797,96656.98591549296,13725292.0,142.0,790.0
2025년 06월 3주차,Total,신규,19.654427645788335,98800.02197802198,17981604.0,182.0,926.0
2025년 06월 4주차,Total,신규,16.319444444444446,95911.41843971632,13523510.0,141.0,864.0
2025년 07월 1주차,Total,신규,18.69722557297949,93006.87741935485,14416066.0,155.0,829.0
2025년 07월 2주차,Total,신규,18.9520624303233,106733.40588235293,18144679.0,170.0,897.0
2025년 07월 3주차,Total,신규,17.981888745148773,99558.05755395684,13838570.0,139.0,773.0
2025년 07월 4주차,Total,신규,17.097170971709716,93974.71942446043,13062486.0,139.0,813.0
2025년 07월 5주차,Total,신규,17.73981603153745,96202.48888888888,12987336.0,135.0,761.0
2025년 08월 1주차,Total,신규,18.64406779661017,107909.68831168831,16618092.0,154.0,826.0
2025년 08월 2주차,Total,신규,16.90340909090909,110645.42857142857,13166806.0,119.0,704.0
2025년 08월 3주차,Total,신규,16.246498599439775,98914.41379310345,11474072.0,116.0,714.0
2025년 08월 4주차,Total,신규,17.00581395348837,113648.94017094017,13296926.0,117.0,688.0
2025년 09월 1주차,Total,신규,19.34673366834171,113934.44805194806,17545905.0,154.0,796.0
2025년 09월 2주차,Total,신규,15.625,134520.38333333333,16142446.0,120.0,768.0
2025년 09월 3주차,Total,신규,16.983523447401776,138329.1791044776,18536110.0,134.0,789.0
2025년 09월 4주차,Total,신규,16.191562143671607,141641.21126760563,20113052.0,142.0,877.0
2025년 10월 1주차,Total,신규,13.744740532959327,143834.61224489796,14095792.0,98.0,713.0
2025년 10월 2주차,Total,신규,16.234498308906424,153864.99305555556,22156559.0,144.0,887.0
2025년 10월 3주차,Total,신규,16.21338912133891,160009.0,24801395.0,155.0,956.0
2025년 10월 4주차,Total,신규,14.839319470699433,143318.19108280254,22500956.0,157.0,1058.0
2025년 10월 5주차,Total,신규,14.616935483870968,158165.84827586208,22934048.0,145.0,992.0
2025년 11월 1주차,Total,신규,14.394765539803709,168558.45454545456,22249716.0,132.0,917.0
2025년 11월 2주차,Total,신규,13.915857605177994,180232.5503875969,23249999.0,129.0,927.0
2025년 11월 3주차,Total,신규,13.530655391120508,195607.4296875,25037751.0,128.0,946.0
2025년 11월 4주차,Total,신규,14.225941422594143,163328.66176470587,22212698.0,136.0,956.0
2025년 12월 1주차,Total,신규,15.031315240083506,169763.36805555556,24445925.0,144.0,958.0
2025년 12월 2주차,Total,신규,12.989690721649486,206876.87301587302,26066486.0,126.0,970.0
2025년 12월 3주차,Total,신규,13.370165745856355,216835.21487603305,26237061.0,121.0,905.0
2025년 12월 4주차,Total,신규,14.668094218415417,203926.83941605838,27937977.0,137.0,934.0
2026년 01월 1주차,Total,신규,16.83848797250859,179142.01020408163,17555917.0,98.0,582.0
2026년 01월 2주차,Total,신규,22.682926829268293,165017.4193548387,15346620.0,93.0,410.0
2026년 01월 3주차,Total,신규,19.626168224299064,159691.7857142857,13414110.0,84.0,428.0
2026년 01월 4주차,Total,신규,19.36936936936937,198023.1511627907,17029991.0,86.0,444.0
2026년 01월 5주차,Total,신규,19.090909090909093,149009.58333333334,12516805.0,84.0,440.0
2026년 02월 1주차,Total,신규,18.72427983539095,161541.25274725276,14700254.0,91.0,486.0
2026년 02월 2주차,Total,신규,16.666666666666664,139211.92,10440894.0,75.0,450.0
2026년 02월 3주차,Total,신규,19.056261343012704,134269.39047619049,14098286.0,105.0,551.0
2026년 02월 4주차,Total,신규,17.71428571428571,132642.4193548387,12335745.0,93.0,525.0
2026년 03월 1주차,Total,신규,19.763513513513516,146598.39316239316,17152012.0,117.0,592.0
2026년 03월 2주차,Total,신규,18.027210884353742,134744.06603773584,14282871.0,106.0,588.0
2026년 03월 3주차,Total,신규,17.656500802568218,127954.78181818181,14075026.0,110.0,623.0
2026년 03월 4주차,Total,신규,16.8141592920354,143914.46315789473,13671874.0,95.0,565.0
2026년 04월 1주차,Total,신규,17.84452296819788,122300.35643564357,12352336.0,101.0,566.0
2026년 04월 2주차,Total,신규,19.489981785063755,121326.5140186916,12981937.0,107.0,549.0
2026년 04월 3주차,Total,신규,21.607142857142858,106665.70247933884,12906550.0,121.0,560.0
2026년 04월 4주차,Total,신규,17.657992565055764,120874.63157894737,11483090.0,95.0,538.0
2026년 04월 5주차,Total,신규,19.224283305227654,121173.02631578948,13813725.0,114.0,593.0
2026년 05월 1주차,Total,신규,18.253968253968253,123783.06956521739,14235053.0,115.0,630.0
2026년 05월 2주차,Total,신규,17.94871794871795,118849.72380952381,12479221.0,105.0,585.0
2026년 05월 3주차,Total,신규,16.081330868761555,167438.14942528735,14567119.0,87.0,541.0
2026년 05월 4주차,Total,신규,18.33910034602076,112985.2358490566,11976435.0,106.0,578.0
2026년 06월 1주차,Total,신규,18.996415770609318,120391.98113207547,12761550.0,106.0,558.0
2026년 06월 2주차,Total,신규,15.353535353535353,107604.71052631579,8177958.0,76.0,495.0
2026년 06월 3주차,Total,신규,17.863720073664823,139410.55670103093,13522824.0,97.0,543.0
2026년 06월 4주차,Total,신규,17.88617886178862,106285.01136363637,9353081.0,88.0,492.0
2026년 07월 1주차,Total,신규,19.54022988505747,118350.29411764706,12071730.0,102.0,522.0
2026년 07월 2주차,Total,신규,20.14260249554367,149619.0884955752,16906957.0,113.0,561.0
2026년 07월 3주차,Total,신규,21.38728323699422,122544.18018018018,13602404.0,111.0,519.0
2026년 07월 4주차,Total,신규,22.920517560073936,124415.60483870968,15427535.0,124.0,541.0
2025년 01월 1주차,Total,전체,3.5389837276629725,161899.8011283498,114786959.0,709.0,20034.0
2025년 01월 2주차,Total,전체,3.346288747748602,171259.43342776204,120909160.0,706.0,21098.0
2025년 01월 3주차,Total,전체,3.520913315821378,153797.35294117648,107196755.0,697.0,19796.0
2025년 01월 4주차,Total,전체,3.576855639976622,149912.46078431373,91746426.0,612.0,17110.0
2025년 01월 5주차,Total,전체,4.2078675838349096,163835.1251596424,128282903.0,783.0,18608.0
2025년 02월 1주차,Total,전체,3.4143635263264067,152135.92171344167,102996019.0,677.0,19828.0
2025년 02월 2주차,Total,전체,3.8704742478327385,141376.86166007904,107305038.0,759.0,19610.0
2025년 02월 3주차,Total,전체,3.7293712918183175,133198.57486631017,99632534.0,748.0,20057.0
2025년 02월 4주차,Total,전체,4.1748333986671895,145044.23004694836,123577684.0,852.0,20408.0
2025년 03월 1주차,Total,전체,4.499863226041762,131598.1681864235,129887392.0,987.0,21934.0
2025년 03월 2주차,Total,전체,4.365942028985508,122956.49066390042,118530057.0,964.0,22080.0
2025년 03월 3주차,Total,전체,4.312854675548976,114898.05949656751,100420904.0,874.0,20265.0
2025년 03월 4주차,Total,전체,4.794520547945205,117049.53726708074,113069853.0,966.0,20148.0
2025년 04월 1주차,Total,전체,4.952806251902974,126520.96106557376,123484458.0,976.0,19706.0
2025년 04월 2주차,Total,전체,4.9452176488007105,121739.85828343313,121983338.0,1002.0,20262.0
2025년 04월 3주차,Total,전체,4.820730589200405,116240.0950950951,116123855.0,999.0,20723.0
2025년 04월 4주차,Total,전체,4.895669946290223,108342.39514563108,111592667.0,1030.0,21039.0
2025년 05월 1주차,Total,전체,4.946213308827504,120836.0043715847,110564944.0,915.0,18499.0
2025년 05월 2주차,Total,전체,4.737849622460917,121836.8709315376,108556652.0,891.0,18806.0
2025년 05월 3주차,Total,전체,4.3206011271133375,117764.27173913043,97508817.0,828.0,19164.0
2025년 05월 4주차,Total,전체,4.417806291856604,112484.58853503184,88300402.0,785.0,17769.0
2025년 05월 5주차,Total,전체,4.370399954356136,105105.98955613577,80511188.0,766.0,17527.0
2025년 06월 1주차,Total,전체,5.3356092726171465,115604.10835913313,112020381.0,969.0,18161.0
2025년 06월 2주차,Total,전체,4.830975075483986,109241.16911764706,89140794.0,816.0,16891.0
2025년 06월 3주차,Total,전체,6.01528206795643,102788.33603603604,114095053.0,1110.0,18453.0
2025년 06월 4주차,Total,전체,6.043786617329633,100274.05918367347,98268578.0,980.0,16215.0
2025년 07월 1주차,Total,전체,6.466146329081794,99046.00196270854,100927876.0,1019.0,15759.0
2025년 07월 2주차,Total,전체,6.3743138759369655,108636.67592592593,117327610.0,1080.0,16943.0
2025년 07월 3주차,Total,전체,5.864932723878194,108675.1075740944,99003023.0,911.0,15533.0
2025년 07월 4주차,Total,전체,6.033273201042293,97263.0919158361,87828572.0,903.0,14967.0
2025년 07월 5주차,Total,전체,5.878836189717019,107538.33785310734,95171429.0,885.0,15054.0
2025년 08월 1주차,Total,전체,6.1726867887184556,113369.41382765531,113142675.0,998.0,16168.0
2025년 08월 2주차,Total,전체,5.758775756762199,117718.52097902098,101002491.0,858.0,14899.0
2025년 08월 3주차,Total,전체,4.753556739262356,109417.30780141844,77139202.0,705.0,14831.0
2025년 08월 4주차,Total,전체,4.932410154962084,123450.52673796791,92340994.0,748.0,15165.0
2025년 09월 1주차,Total,전체,6.068783732898205,120674.08893485005,116691844.0,967.0,15934.0
2025년 09월 2주차,Total,전체,5.651257900607262,133198.04934210525,121476621.0,912.0,16138.0
2025년 09월 3주차,Total,전체,5.324309756243636,141329.19122609674,125641651.0,889.0,16697.0
2025년 09월 4주차,Total,전체,5.460826925220105,144301.87142857144,141415834.0,980.0,17946.0
2025년 10월 1주차,Total,전체,4.983977636871889,148347.59644322845,108442093.0,731.0,14667.0
2025년 10월 2주차,Total,전체,5.399532837199196,166737.46277665996,165737038.0,994.0,18409.0
2025년 10월 3주차,Total,전체,5.251038694498673,163992.34699714012,172027972.0,1049.0,19977.0
2025년 10월 4주차,Total,전체,4.820570255261561,169598.71151984512,175195469.0,1033.0,21429.0
2025년 10월 5주차,Total,전체,4.51429123213596,166372.43957219252,155558231.0,935.0,20712.0
2025년 11월 1주차,Total,전체,3.949878822255453,185452.1096605744,142056316.0,766.0,19393.0
2025년 11월 2주차,Total,전체,4.438092372498872,193026.6813559322,170828613.0,885.0,19941.0
2025년 11월 3주차,Total,전체,4.068684223777632,188013.58663366336,151914978.0,808.0,19859.0
2025년 11월 4주차,Total,전체,4.232176916335893,192071.98416565164,157691099.0,821.0,19399.0
2025년 12월 1주차,Total,전체,4.300965418603464,191439.90617577196,161192401.0,842.0,19577.0
2025년 12월 2주차,Total,전체,4.0545847241311606,207212.0024213075,171157114.0,826.0,20372.0
2025년 12월 3주차,Total,전체,4.09785590326373,194754.44535519124,142560254.0,732.0,17863.0
2025년 12월 4주차,Total,전체,4.202882605347122,199089.06937172776,152104049.0,764.0,18178.0
2026년 01월 1주차,Total,전체,4.09740368043587,186237.38127544097,137256950.0,737.0,17987.0
2026년 01월 2주차,Total,전체,4.305667782523375,178878.75737265416,133443553.0,746.0,17326.0
2026년 01월 3주차,Total,전체,4.133903792784459,174174.57482517482,124534821.0,715.0,17296.0
2026년 01월 4주차,Total,전체,4.494710386346367,183867.3966189857,141394028.0,769.0,17109.0
2026년 01월 5주차,Total,전체,4.335550257246831,176724.42547033285,122116578.0,691.0,15938.0
2026년 02월 1주차,Total,전체,4.738292011019284,158360.2958656331,122570869.0,774.0,16335.0
2026년 02월 2주차,Total,전체,4.442479080209538,146911.09035222052,95932942.0,653.0,14699.0
2026년 02월 3주차,Total,전체,5.1793505978353265,160928.75273522976,147088880.0,914.0,17647.0
2026년 02월 4주차,Total,전체,4.553877253074289,149450.9519112207,121204722.0,811.0,17809.0
2026년 03월 1주차,Total,전체,5.544115317598606,159315.3304761905,167281097.0,1050.0,18939.0
