날짜,BPU,쿠폰ID,쿠폰명,쿠폰유형,쿠폰할인
2025-01-13,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,274736.0
2025-01-13,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,18245.0
2025-01-13,e-영업1,NCPN0002323,(제휴 최저가 자동 쿠폰)23230원 할인,플러스,21118.0
2025-01-13,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,1149318.0
2025-01-13,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,55618.0
2025-01-13,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,147618.0
2025-01-13,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,21782.0
2025-01-13,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,75527.0
2025-01-13,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-236318.0
2025-01-13,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,317427.0
2025-01-13,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,61527.0
2025-01-13,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,145400.0
2025-01-13,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,5855.0
2025-01-13,e-영업2,CPN1131069, 네이버 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-51664.0
2025-01-13,e-영업2,CPN1131070, 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-58255.0
2025-01-13,e-영업2,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,56418.0
2025-01-13,e-영업2,CPN1135178,[WEEKEND SALE] 플러스 7% 쿠폰,플러스,3055.0
2025-01-13,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,615827.0
2025-01-13,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,8945.0
2025-01-13,e-영업3,CPN407983,네이버쇼핑 추가할인 (e-명품_대상: 입점업체),플러스,-89627.0
2025-01-13,e-영업3,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,1709.0
2025-01-14,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,81927.0
2025-01-14,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,209509.0
2025-01-14,e-영업1,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-25482.0
2025-01-14,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,230509.0
2025-01-14,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,14355.0
2025-01-14,e-영업1,NCPN0000735,(제휴 최저가 자동 쿠폰)7350원 할인,플러스,6682.0
2025-01-14,e-영업1,NCPN0001348,(제휴 최저가 자동 쿠폰)13480원 할인,플러스,12255.0
2025-01-14,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,1000991.0
2025-01-14,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,34845.0
2025-01-14,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,-154827.0
2025-01-14,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,39545.0
2025-01-14,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,86164.0
2025-01-14,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,205282.0
2025-01-14,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,-118509.0
2025-01-14,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,63927.0
2025-01-14,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,91982.0
2025-01-14,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,2018.0
2025-01-14,e-영업2,CPN1131069, 네이버 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-67055.0
2025-01-14,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,313718.0
2025-01-14,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,24564.0
2025-01-15,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,-13973.0
2025-01-15,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,116427.0
2025-01-15,e-영업1,CPN1131069, 네이버 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-45455.0
2025-01-15,e-영업1,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-11209.0
2025-01-15,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,138055.0
2025-01-15,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,19609.0
2025-01-15,e-영업1,NCPN0000522,(제휴 최저가 자동 쿠폰)5220원 할인,플러스,4745.0
2025-01-15,e-영업1,NCPN0000613,(제휴 최저가 자동 쿠폰)6130원 할인,플러스,5573.0
2025-01-15,e-영업1,NCPN0001824,(제휴 최저가 자동 쿠폰)18240원 할인,플러스,16582.0
2025-01-15,e-영업1,NCPN0002460,(제휴 최저가 자동 쿠폰)24600원 할인,플러스,22364.0
2025-01-15,e-영업1,NCPN0003678,(제휴 최저가 자동 쿠폰)36780원 할인,플러스,-33436.0
2025-01-15,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,738527.0
2025-01-15,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,56555.0
2025-01-15,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,175027.0
2025-01-15,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,14418.0
2025-01-15,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,75491.0
2025-01-15,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-85618.0
2025-01-15,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,46227.0
2025-01-15,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,125891.0
2025-01-15,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,23700.0
2025-01-15,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,1636.0
2025-01-15,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,985300.0
2025-01-15,e-영업2,CPN1139996,[윈터슈퍼세일] 10% 플러스쿠폰 (최대 5만원 할인),플러스,18782.0
2025-01-15,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,6609.0
2025-01-16,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,43973.0
2025-01-16,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,291227.0
2025-01-16,e-영업1,CPN1131069, 네이버 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-61109.0
2025-01-16,e-영업1,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-15536.0
2025-01-16,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,178855.0
2025-01-16,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,10282.0
2025-01-16,e-영업1,NCPN0001217,(제휴 최저가 자동 쿠폰)12170원 할인,플러스,11064.0
2025-01-16,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,584464.0
2025-01-16,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,52573.0
2025-01-16,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,261955.0
2025-01-16,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,20709.0
2025-01-16,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,-15882.0
2025-01-16,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-229436.0
2025-01-16,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,-162864.0
2025-01-16,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,90273.0
2025-01-16,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,80518.0
2025-01-16,e-영업2,CPN509567,[제휴전용] 5%추가할인 (이월 ACC),플러스,11355.0
2025-01-16,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,40000.0
2025-01-16,e-영업2,CPN1131069, 네이버 10% 플러스 쿠폰 (15만원이상/최대5만원할인),플러스,-33736.0
2025-01-16,e-영업2,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-60700.0
2025-01-16,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,701082.0
2025-01-16,e-영업2,CPN1139996,[윈터슈퍼세일] 10% 플러스쿠폰 (최대 5만원 할인),플러스,52109.0
2025-01-16,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,34864.0
2025-01-17,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,12191.0
2025-01-17,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,151755.0
2025-01-17,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,42927.0
2025-01-17,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,5927.0
2025-01-17,e-영업1,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,130809.0
2025-01-17,e-영업1,CPN1145005,[설 선물] 플러스 8% 쿠폰,플러스,5127.0
2025-01-17,e-영업1,NCPN0000980,(제휴 최저가 자동 쿠폰)9800원 할인,플러스,17818.0
2025-01-17,e-영업1,NCPN0003347,(제휴 최저가 자동 쿠폰)33470원 할인,플러스,30427.0
2025-01-17,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,293091.0
2025-01-17,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,-15491.0
2025-01-17,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,240127.0
2025-01-17,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,2236.0
2025-01-17,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,14573.0
2025-01-17,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,239009.0
2025-01-17,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,260591.0
2025-01-17,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,96036.0
2025-01-17,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,47264.0
2025-01-17,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,966527.0
2025-01-17,e-영업2,CPN1139996,[윈터슈퍼세일] 10% 플러스쿠폰 (최대 5만원 할인),플러스,110155.0
2025-01-17,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,53009.0
2025-01-17,e-영업2,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,199555.0
2025-01-17,e-영업3,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-4409.0
2025-01-18,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,127.0
2025-01-18,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,4518.0
2025-01-18,e-영업1,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-3482.0
2025-01-18,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,95800.0
2025-01-18,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,6191.0
2025-01-18,e-영업1,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,69500.0
2025-01-18,e-영업1,NCPN0001502,(제휴 최저가 자동 쿠폰)15020원 할인,플러스,13655.0
2025-01-18,e-영업1,NCPN0002299,(제휴 최저가 자동 쿠폰)22990원 할인,플러스,41800.0
2025-01-18,e-영업1,NCPN0003347,(제휴 최저가 자동 쿠폰)33470원 할인,플러스,30427.0
2025-01-18,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,409318.0
2025-01-18,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,-14009.0
2025-01-18,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,159873.0
2025-01-18,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,17655.0
2025-01-18,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,-97300.0
2025-01-18,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-443882.0
2025-01-18,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,477891.0
2025-01-18,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,104800.0
2025-01-18,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,90282.0
2025-01-18,e-영업2,CPN509567,[제휴전용] 5%추가할인 (이월 ACC),플러스,1482.0
2025-01-18,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,9673.0
2025-01-18,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,971764.0
2025-01-18,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,27036.0
2025-01-18,e-영업2,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,46136.0
2025-01-18,e-영업2,CPN1145005,[설 선물] 플러스 8% 쿠폰,플러스,19536.0
2025-01-19,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,75236.0
2025-01-19,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,290664.0
2025-01-19,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,202673.0
2025-01-19,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,25973.0
2025-01-19,e-영업1,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,4955.0
2025-01-19,e-영업1,NCPN0000521,(제휴 최저가 자동 쿠폰)5210원 할인,플러스,4736.0
2025-01-19,e-영업1,NCPN0001286,(제휴 최저가 자동 쿠폰)12860원 할인,플러스,23382.0
2025-01-19,e-영업1,NCPN0001469,(제휴 최저가 자동 쿠폰)14690원 할인,플러스,26709.0
2025-01-19,e-영업1,NCPN0003122,(제휴 최저가 자동 쿠폰)31220원 할인,플러스,28382.0
2025-01-19,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,745627.0
2025-01-19,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,31409.0
2025-01-19,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,46436.0
2025-01-19,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,27682.0
2025-01-19,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,3273.0
2025-01-19,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,312709.0
2025-01-19,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,367073.0
2025-01-19,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,165073.0
2025-01-19,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,37300.0
2025-01-19,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,2882.0
2025-01-19,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,881700.0
2025-01-19,e-영업2,CPN1139996,[윈터슈퍼세일] 10% 플러스쿠폰 (최대 5만원 할인),플러스,46536.0
2025-01-19,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,33509.0
2025-01-19,e-영업2,CPN1140034,[윈터슈퍼세일] 8% 플러스쿠폰 (최대 5만원 할인),플러스,12782.0
2025-01-19,e-영업2,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,81273.0
2025-01-19,e-영업2,CPN1145005,[설 선물] 플러스 8% 쿠폰,플러스,33773.0
2025-01-20,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,-27982.0
2025-01-20,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,143400.0
2025-01-20,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,100264.0
2025-01-20,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,-8918.0
2025-01-20,e-영업1,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,186691.0
2025-01-20,e-영업1,CPN1145005,[설 선물] 플러스 8% 쿠폰,플러스,18018.0
2025-01-20,e-영업1,NCPN0000521,(제휴 최저가 자동 쿠폰)5210원 할인,플러스,14209.0
2025-01-20,e-영업1,NCPN0001007,(제휴 최저가 자동 쿠폰)10070원 할인,플러스,9155.0
2025-01-20,e-영업1,NCPN0001217,(제휴 최저가 자동 쿠폰)12170원 할인,플러스,11064.0
2025-01-20,e-영업1,NCPN0001864,(제휴 최저가 자동 쿠폰)18640원 할인,플러스,16945.0
2025-01-20,e-영업2,CPN383518,[제휴전용] 10%추가할인 (이월 ACC),플러스,538355.0
2025-01-20,e-영업2,CPN383905,[제휴전용] 8%추가할인 (이월 골프),플러스,21118.0
2025-01-20,e-영업2,CPN383907,[제휴할인] 5%추가할인 (이월 남성),플러스,-143555.0
2025-01-20,e-영업2,CPN384029,[제휴전용] 8%추가할인 (이월 슈즈),플러스,61327.0
2025-01-20,e-영업2,CPN384742,[제휴전용] 4%추가할인 (이월 여성),플러스,16655.0
2025-01-20,e-영업2,CPN409201,[제휴전용] 7%추가할인 (이월 여성),플러스,-25273.0
2025-01-20,e-영업2,CPN409202,[제휴전용] 9%추가할인 (이월 여성),플러스,83818.0
2025-01-20,e-영업2,CPN409203,[제휴전용] 7%추가할인 (이월 남성),플러스,225545.0
2025-01-20,e-영업2,CPN409204,[제휴전용] 9%추가할인 (이월 남성),플러스,361682.0
2025-01-20,e-영업2,CPN509567,[제휴전용] 5%추가할인 (이월 ACC),플러스,3800.0
2025-01-20,e-영업2,CPN514212,[제휴전용] 8% 추가할인 (이월 골프),플러스,3509.0
2025-01-20,e-영업2,CPN1135141,[WEEKEND SALE] 네이버 플러스 7% 쿠폰,플러스,-51200.0
2025-01-20,e-영업2,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,-153209.0
2025-01-20,e-영업2,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,31382.0
2025-01-20,e-영업2,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,116100.0
2025-01-20,e-영업2,CPN1145005,[설 선물] 플러스 8% 쿠폰,플러스,31800.0
2025-01-20,e-영업3,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,95245.0
2025-01-21,e-영업1,CPN703554,[제휴전용] 12% 할인(IE),일반,61236.0
2025-01-21,e-영업1,CPN413857,[제휴전용] 10%추가할인 (골프/스포츠),플러스,149209.0
2025-01-21,e-영업1,CPN1139988,[윈터슈퍼세일] 네이버 10% 플러스쿠폰 (최대 5만원 할인),플러스,-30336.0
2025-01-21,e-영업1,CPN1139999,[윈터슈퍼세일] 네이버 8% 플러스쿠폰 (최대 5만원 할인),플러스,-27591.0
2025-01-21,e-영업1,CPN1144940,[설 선물] 네이버 플러스 8% 쿠폰,플러스,216391.0
2025-01-21,e-영업1,NCPN0000679,(제휴 최저가 자동 쿠폰)6790원 할인,플러스,6173.0
